PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
923276180,816.0,139000.0,20,RL,65.0,11625.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0.0,1,0,1,0,2,1,TA,4,Typ,0,No Fireplace,Attchd,Fin,1,264.0,TA,TA,Y,330.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,5,2007,WD ,Normal
534430110,1008.0,137000.0,20,RL,0.0,11425.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,RFn,1,275.0,TA,TA,Y,0.0,0.0,120.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
907187030,1724.0,188000.0,60,RL,57.0,8924.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,880.0,844.0,0.0,0,0,2,1,3,1,Gd,8,Typ,0,No Fireplace,Attchd,Fin,2,527.0,TA,TA,Y,120.0,155.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2008,WD ,Normal
535383120,725.0,78500.0,30,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,FuseA,725.0,0.0,0.0,0,0,1,1,1,1,TA,4,Typ,0,No Fireplace,Detchd,Unf,1,320.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2009,WD ,Normal
902205070,407.0,46500.0,20,RM,62.0,7311.0,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,407.0,407.0,GasA,TA,N,FuseA,407.0,0.0,0.0,0,0,1,0,1,1,TA,3,Typ,0,No Fireplace,Detchd,Unf,1,297.0,Fa,TA,Y,76.0,0.0,120.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2008,WD ,Abnorml
535453100,1183.0,138000.0,80,RL,80.0,8000.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,TA,Y,SBrkr,1183.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,1,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,GdWo,No Misc Feature,0.0,7,2009,WD ,Normal
528488100,1221.0,185000.0,20,FV,62.0,7500.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,811.0,1221.0,GasA,Ex,Y,SBrkr,1221.0,0.0,0.0,1,0,2,0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,400.0,TA,TA,Y,0.0,113.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2009,WD ,Normal
534403370,1445.0,158000.0,80,RL,0.0,12095.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,1127.0,GasA,TA,Y,SBrkr,1445.0,0.0,0.0,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,RFn,2,645.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,8,2009,WD ,Normal
535455080,832.0,105500.0,45,RL,59.0,7227.0,Pave,No Alley,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,832.0,0.0,0.0,0,0,1,0,2,1,Gd,4,Typ,0,No Fireplace,Detchd,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
532479120,1701.0,171000.0,85,RL,0.0,16647.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,TA,Y,SBrkr,1701.0,0.0,0.0,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,Fin,2,611.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,1,2007,WD ,Normal
531452260,1540.0,184000.0,60,RL,70.0,9109.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,Y,SBrkr,754.0,786.0,0.0,1,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,495.0,TA,TA,Y,140.0,32.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2009,WD ,Normal
528488130,1301.0,187750.0,20,FV,60.0,7200.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,GasA,Ex,Y,SBrkr,1301.0,0.0,0.0,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,572.0,TA,TA,Y,216.0,121.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2006,New,Partial
923229010,1062.0,146800.0,80,RL,0.0,11333.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062.0,0.0,0.0,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,RFn,2,539.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2007,WD ,Normal
528382020,2270.0,290000.0,60,RL,92.0,11764.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164.0,1106.0,0.0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,671.0,TA,TA,Y,132.0,57.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2010,WD ,Normal
914478045,1034.0,169900.0,80,RL,0.0,12328.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,1034.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,3,888.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2010,WD ,Normal
535478040,936.0,130000.0,85,RL,66.0,6760.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,734.0,Unf,0.0,162.0,896.0,GasA,TA,Y,SBrkr,936.0,0.0,0.0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,RFn,1,288.0,TA,TA,Y,24.0,90.0,160.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2007,WD ,Normal
907227080,894.0,123000.0,20,RL,60.0,7200.0,Pave,No Alley,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,777.0,Unf,0.0,117.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,0,0,1,0,2,1,TA,6,Typ,0,No Fireplace,Detchd,RFn,2,600.0,TA,TA,Y,215.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2009,WD ,Normal
532376090,1696.0,143900.0,20,RL,40.0,13673.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,1696.0,0.0,0.0,0,0,1,1,3,1,TA,8,Min2,1,TA,Attchd,RFn,1,349.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2007,WD ,Normal
907196050,1786.0,223500.0,60,RL,68.0,11250.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,GasA,Ex,Y,SBrkr,920.0,866.0,0.0,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,608.0,TA,TA,Y,0.0,42.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,9,2008,WD ,Normal
907265100,1764.0,207000.0,60,RL,96.0,11690.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886.0,878.0,0.0,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2,560.0,TA,TA,Y,120.0,29.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2008,WD ,Normal
528114050,1976.0,440000.0,20,RL,110.0,14977.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976.0,0.0,0.0,1,0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,RFn,3,908.0,TA,TA,Y,250.0,63.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2007,New,Partial
907260030,1725.0,198500.0,60,RL,70.0,8749.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,885.0,0.0,0,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2,550.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,11,2009,WD ,Normal
905200510,1228.0,149350.0,20,RL,0.0,8544.0,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Gd,Y,SBrkr,1228.0,0.0,0.0,0,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,Unf,1,271.0,TA,TA,Y,0.0,65.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,6,2008,WD ,Normal
527106050,1470.0,165000.0,60,RL,65.0,8139.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,Gd,Y,SBrkr,680.0,790.0,0.0,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,420.0,TA,TA,Y,192.0,49.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,10,2008,WD ,Normal
527325160,2263.0,235000.0,60,RL,0.0,16659.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795.0,Unf,0.0,0.0,795.0,GasA,Fa,Y,SBrkr,1468.0,795.0,0.0,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,Fin,2,539.0,TA,TA,Y,0.0,250.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2006,WD ,Normal
535403190,951.0,143500.0,20,RL,62.0,8010.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,GasA,Gd,Y,SBrkr,951.0,0.0,0.0,1,0,1,0,2,1,Gd,6,Typ,0,No Fireplace,Detchd,Unf,2,480.0,TA,TA,Y,0.0,0.0,42.0,0.0,0.0,0.0,No Pool,No Fence,Shed,450.0,9,2009,WD ,Normal
907410040,1737.0,203160.0,60,RL,74.0,8581.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,851.0,851.0,GasA,Ex,Y,SBrkr,851.0,886.0,0.0,0,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2,578.0,TA,TA,Y,0.0,105.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,8,2006,New,Partial
531384070,1820.0,191750.0,60,RL,0.0,11613.0,Pave,No Alley,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,480.0,Unf,0.0,384.0,864.0,GasA,Ex,Y,SBrkr,920.0,900.0,0.0,0,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Attchd,RFn,2,492.0,TA,TA,Y,144.0,85.0,0.0,0.0,0.0,0.0,No Pool,GdPrv,No Misc Feature,0.0,5,2007,WD ,Normal
528290170,1690.0,187000.0,60,RL,58.0,9487.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,GasA,Ex,Y,SBrkr,940.0,750.0,0.0,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,442.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2007,WD ,Normal
903457130,1315.0,99500.0,190,RM,52.0,4330.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,808.0,GasA,TA,Y,SBrkr,838.0,477.0,0.0,1,0,2,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,RFn,2,436.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,2,2007,COD,Abnorml
902402250,2290.0,122500.0,190,RM,60.0,11340.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246.0,1044.0,0.0,0,0,2,0,4,2,TA,11,Typ,0,No Fireplace,Detchd,Unf,2,560.0,TA,TA,N,0.0,0.0,114.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2010,WD ,Normal
533223050,1102.0,148800.0,160,FV,0.0,5105.0,Pave,No Alley,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239.0,Unf,0.0,312.0,551.0,GasA,Ex,Y,SBrkr,551.0,551.0,0.0,0,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,Detchd,Unf,2,480.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2007,WD ,Normal
527376090,1074.0,153500.0,20,RL,78.0,10140.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788.0,Unf,0.0,268.0,1056.0,GasA,Ex,Y,SBrkr,1074.0,0.0,0.0,1,0,1,1,3,1,TA,6,Typ,0,No Fireplace,Attchd,RFn,2,495.0,TA,TA,Y,0.0,88.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,7,2006,WD ,Normal
528168040,2374.0,285000.0,60,RL,93.0,11999.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1234.0,1140.0,0.0,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,656.0,TA,TA,Y,104.0,100.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2007,WD ,Normal
528174070,1306.0,184500.0,120,RL,34.0,5122.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,1306.0,GasA,Ex,Y,SBrkr,1306.0,0.0,0.0,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,624.0,TA,TA,Y,170.0,63.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,3,2009,WD ,Normal
527106140,1604.0,195500.0,60,RL,59.0,9535.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,GasA,Ex,Y,SBrkr,926.0,678.0,0.0,0,0,2,1,3,1,TA,7,Typ,0,No Fireplace,Attchd,Fin,2,472.0,TA,TA,Y,100.0,82.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,5,2008,WD ,Normal
909281080,2133.0,257500.0,50,RL,78.0,10452.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225.0,908.0,0.0,1,0,1,1,4,1,TA,8,Typ,2,TA,Attchd,Unf,1,312.0,TA,TA,Y,0.0,0.0,86.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2010,WD ,Normal
534250410,1876.0,185000.0,60,RL,76.0,9120.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943.0,933.0,0.0,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,2,540.0,Gd,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2008,WD ,Normal
907200250,1009.0,160000.0,80,RL,72.0,9720.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009.0,0.0,0.0,0,0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,Unf,2,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,MnPrv,No Misc Feature,0.0,6,2007,WD ,Normal
907200170,954.0,132500.0,80,RL,55.0,10780.0,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,954.0,0.0,0.0,0,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Detchd,Unf,2,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,7,2006,WD ,Normal
527182190,1502.0,212000.0,120,RL,0.0,6820.0,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502.0,0.0,0.0,1,0,1,1,1,1,Gd,4,Typ,0,No Fireplace,Attchd,RFn,2,528.0,TA,TA,Y,0.0,54.0,0.0,0.0,140.0,0.0,No Pool,No Fence,No Misc Feature,0.0,6,2010,WD ,Normal
528290090,1414.0,176000.0,60,RL,0.0,7750.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,GasA,Ex,Y,SBrkr,707.0,707.0,0.0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,403.0,TA,TA,Y,100.0,35.0,0.0,0.0,0.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2008,WD ,Normal
528228440,1269.0,192000.0,120,RL,43.0,3182.0,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,Ex,Y,SBrkr,1269.0,0.0,0.0,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,Fin,2,430.0,TA,TA,Y,146.0,20.0,0.0,0.0,144.0,0.0,No Pool,No Fence,No Misc Feature,0.0,4,2010,WD ,Normal
