pid,gr_liv_area,sale_price,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,log_sale_price,near_rr,near_main_rd,near_pos,house_age_at_sale,construction_age_at_sale,land_contour_bnk,land_contour_hls,land_contour_low,alley_grvl,alley_pave,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_fr3,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1.5unf,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_flat,roof_style_gambrel,roof_style_hip,roof_style_mansard,roof_style_shed,exterior1st_asbshng,exterior1st_asphshn,exterior1st_brkcomm,exterior1st_brkface,exterior1st_cblock,exterior1st_cemntbd,exterior1st_hdboard,exterior1st_imstucc,exterior1st_metalsd,exterior1st_plywood,exterior1st_precast,exterior1st_stucco,exterior1st_wd sdng,exterior1st_wdshing,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_stone,foundation_brktil,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage_type_2types,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na,misc_feature_gar2,misc_feature_othr,misc_feature_shed,misc_feature_tenc,sale_type_cod,sale_type_cwd,sale_type_con,sale_type_conld,sale_type_conli,sale_type_conlw,sale_type_new,sale_type_oth,sale_type_vwd,sale_condition_abnorml,sale_condition_adjland,sale_condition_alloca,sale_condition_family,sale_condition_partial,ms_sub_class_120,ms_sub_class_150,ms_sub_class_160,ms_sub_class_180,ms_sub_class_190,ms_sub_class_30,ms_sub_class_40,ms_sub_class_45,ms_sub_class_50,ms_sub_class_60,ms_sub_class_70,ms_sub_class_75,ms_sub_class_80,ms_sub_class_85,ms_sub_class_90,ms_zoning_a (agr),ms_zoning_c (all),ms_zoning_fv,ms_zoning_i (all),ms_zoning_rh,ms_zoning_rm,yr_sold_2007,yr_sold_2008,yr_sold_2009,yr_sold_2010
531452020,918,99500,55.0,7892,4,3,6,5,0.0,3,3,4,3,1,1,0.0,1,0.0,918.0,918.0,3,1,4,918,0,0,0.0,0.0,2,0,2,1,3,5,7,1,3,1,1.0,264.0,3,3,3,28,0,0,0,0,0,0,0,4,11.507912923146684,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
911175430,480,35311,50.0,9000,4,3,2,3,0.0,3,3,3,3,3,4,50.0,1,0.0,430.0,480.0,3,0,3,480,0,0,1.0,0.0,0,0,1,1,3,4,7,0,0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,10,10.47194980911048,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
531452180,1744,194500,49.0,9453,3,3,7,7,0.0,4,3,4,3,1,4,402.0,1,0.0,594.0,996.0,5,1,4,1014,730,0,0.0,0.0,2,1,3,1,4,7,7,0,0,2,2.0,457.0,3,3,3,370,70,0,238,0,0,0,0,2,12.178187442040638,1,0,0,17,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902300110,1627,139500,69.0,9142,4,3,5,5,0.0,3,2,2,3,1,1,0.0,1,0.0,797.0,797.0,3,0,3,830,797,0,0.0,0.0,2,0,4,2,3,10,7,0,0,1,2.0,420.0,2,1,1,192,0,60,0,0,0,0,0,2,11.845819880243557,0,0,0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
924152030,1797,231000,74.0,12961,4,3,6,5,0.0,4,4,4,3,2,6,944.0,1,0.0,208.0,1152.0,5,1,4,1152,645,0,1.0,0.0,2,1,3,1,4,7,7,1,2,3,2.0,616.0,3,3,3,162,312,0,0,0,0,0,0,3,12.35017298950393,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902110120,1951,111500,56.0,7745,4,3,4,6,0.0,4,3,3,3,1,1,0.0,1,0.0,938.0,938.0,4,0,4,1084,867,0,0.0,0.0,2,0,4,2,2,9,7,0,0,1,2.0,576.0,3,3,2,0,6,28,0,0,0,0,0,4,11.62177986988231,0,0,0,106,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528439080,1506,249000,70.0,8251,4,3,7,5,143.0,4,3,4,4,3,6,778.0,1,0.0,716.0,1494.0,5,1,4,1506,0,0,1.0,0.0,2,0,3,1,4,7,7,1,4,2,2.0,672.0,3,3,3,192,35,0,0,0,0,0,0,4,12.425208175446844,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
908151040,1117,147000,49.0,9638,3,3,6,6,0.0,3,3,3,3,3,5,368.0,3,120.0,541.0,1029.0,3,1,4,1117,0,0,1.0,0.0,1,0,3,1,3,6,7,1,2,2,2.0,542.0,3,3,3,292,0,0,0,0,0,0,0,11,11.898187865760873,0,0,0,31,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
528390020,1987,301500,91.0,14303,3,3,8,5,554.0,4,3,4,3,4,6,1314.0,1,0.0,672.0,1986.0,5,1,4,1987,0,0,1.0,0.0,2,0,2,1,4,7,7,1,3,3,2.0,691.0,3,3,3,262,36,0,0,0,0,0,0,8,12.616525295149378,0,0,0,14,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531453140,884,144000,49.0,9180,3,3,5,7,0.0,3,3,4,3,3,5,747.0,2,93.0,0.0,840.0,4,1,4,884,0,0,1.0,0.0,1,0,2,1,4,5,7,0,0,2,2.0,504.0,3,4,3,240,0,0,0,0,0,3,0,12,11.877568578558138,0,0,0,24,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
905226110,1721,145000,80.0,10532,4,3,5,3,275.0,3,3,3,3,2,3,988.0,1,0.0,0.0,988.0,4,1,4,1721,0,0,1.0,0.0,2,0,3,1,3,7,4,2,3,1,2.0,626.0,3,3,3,50,84,0,0,0,0,0,0,12,11.884489021402713,0,0,0,48,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531363080,1142,139500,74.0,7733,3,3,6,5,0.0,3,3,3,3,2,6,24.0,1,0.0,1118.0,1142.0,5,1,4,1142,0,0,0.0,0.0,1,1,3,1,4,5,7,0,0,0,0.0,0.0,0,0,3,4,50,0,0,0,0,0,0,1,11.845819880243557,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527450520,987,100500,21.0,1890,4,3,6,6,422.0,3,3,3,3,1,2,483.0,1,0.0,0.0,483.0,4,1,4,483,504,0,0.0,0.0,1,1,2,1,3,5,7,0,0,1,1.0,352.0,3,3,3,411,0,0,0,0,0,0,0,4,11.517913006481267,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
534252040,1344,144000,65.0,9503,4,3,5,5,0.0,3,3,3,3,1,5,457.0,3,374.0,193.0,1024.0,3,1,4,1344,0,0,1.0,0.0,1,0,2,1,3,6,6,1,3,1,1.0,484.0,3,3,3,316,28,0,0,0,0,2,0,6,11.877568578558138,0,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527453140,1055,123000,24.0,2280,4,3,7,5,0.0,3,3,4,3,1,5,435.0,2,622.0,0.0,1057.0,3,1,4,1055,0,0,0.0,1.0,2,0,2,1,3,4,7,1,2,2,2.0,440.0,3,3,3,0,27,0,0,0,0,0,0,8,11.719939634354557,0,0,0,34,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531385020,1434,189000,65.0,8529,3,3,7,5,0.0,4,3,4,3,1,6,20.0,1,0.0,1434.0,1454.0,5,1,4,1434,0,0,0.0,0.0,2,0,3,1,4,6,7,1,3,2,2.0,527.0,3,3,3,290,39,0,0,0,0,0,0,4,12.14950229404178,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534151175,2495,243500,80.0,10791,4,3,6,5,0.0,3,3,4,3,2,6,1137.0,1,0.0,143.0,1280.0,5,1,4,1280,1215,0,1.0,0.0,2,1,4,1,4,9,7,1,3,1,2.0,660.0,3,3,3,224,32,0,0,0,0,0,0,3,12.40287222150478,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
914452060,1664,145000,65.0,8385,4,3,6,5,0.0,3,3,3,3,2,1,0.0,1,0.0,1664.0,1664.0,3,1,4,1664,0,0,0.0,0.0,2,0,4,2,3,10,7,0,0,1,2.0,616.0,3,3,3,0,0,0,0,0,0,0,0,10,11.884489021402713,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535426130,2080,135000,70.0,11606,3,1,5,5,192.0,3,3,4,3,3,3,650.0,1,0.0,390.0,1040.0,3,1,4,1040,1040,0,0.0,1.0,1,2,5,1,2,9,7,2,3,1,2.0,504.0,3,3,3,335,0,0,0,0,0,0,0,9,11.813030057420567,0,0,0,38,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
905200220,1092,139000,65.0,11616,4,3,5,5,116.0,3,3,3,3,1,2,170.0,4,670.0,252.0,1092.0,3,1,4,1092,0,0,0.0,1.0,1,0,3,1,3,6,7,1,1,1,1.0,288.0,3,3,3,0,20,144,0,0,0,0,0,9,11.842229212112828,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903425280,1396,153575,60.0,8730,4,3,6,7,0.0,3,3,3,3,1,1,0.0,1,0.0,698.0,698.0,5,1,3,698,698,0,0.0,0.0,1,0,3,1,3,7,7,0,0,1,1.0,384.0,3,3,3,0,0,0,0,259,0,0,0,7,11.941944326032129,1,0,0,92,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527326130,1126,175000,80.0,15611,3,3,5,6,0.0,3,3,4,3,3,5,767.0,2,93.0,266.0,1126.0,3,1,4,1126,0,0,0.0,1.0,2,0,3,1,5,6,7,0,0,2,2.0,540.0,3,3,3,180,0,0,0,0,0,0,0,3,12.072541252905651,0,0,0,31,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902105110,1432,132000,60.0,9600,4,3,5,7,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,264.0,5,1,4,768,664,0,0.0,0.0,2,0,2,1,3,7,7,0,0,1,2.0,360.0,3,4,3,270,0,112,0,0,0,4,0,5,11.790557201568507,0,0,0,97,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
528477050,2007,310000,85.0,11003,4,3,10,5,160.0,5,3,5,3,3,6,765.0,1,0.0,252.0,1017.0,5,1,4,1026,981,0,1.0,0.0,2,1,3,1,5,10,7,1,5,3,3.0,812.0,3,3,3,168,52,0,0,0,0,0,0,4,12.644327576461327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
909282130,1112,144800,70.0,9100,4,3,5,6,0.0,3,4,3,3,2,3,154.0,5,694.0,264.0,1112.0,5,1,4,1112,0,0,1.0,0.0,1,0,2,1,3,6,7,1,4,1,1.0,390.0,3,3,3,0,0,0,0,0,0,3,0,10,11.883108758933751,0,1,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534402170,2140,177500,80.0,8970,3,3,5,6,0.0,3,4,3,3,1,5,388.0,1,0.0,356.0,744.0,3,1,4,825,1315,0,0.0,0.0,2,1,4,1,3,7,7,1,3,3,2.0,549.0,3,3,3,0,40,264,0,0,0,3,0,6,12.086725887897607,0,0,0,44,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528228340,1456,215000,65.0,3196,4,3,8,5,40.0,4,3,4,3,4,1,0.0,1,0.0,1273.0,1273.0,5,1,4,1456,0,0,0.0,0.0,2,0,2,1,4,7,7,1,3,3,2.0,400.0,3,3,3,143,20,0,0,0,0,0,0,5,12.2783933071098,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911128180,1128,68400,60.0,7500,4,3,4,4,0.0,3,4,3,3,1,1,0.0,1,0.0,698.0,698.0,3,1,3,698,430,0,0.0,0.0,1,0,2,1,3,6,7,0,0,2,2.0,528.0,3,3,3,30,0,164,0,0,0,0,0,4,11.13312810361064,0,0,0,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
527404020,1180,128000,65.0,7830,3,3,5,5,0.0,3,3,3,3,1,1,0.0,1,0.0,1180.0,1180.0,3,1,4,1180,0,0,0.0,0.0,1,1,2,1,3,6,7,0,0,2,2.0,477.0,3,3,3,0,45,0,0,0,0,0,0,3,11.759785542901756,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
908103350,1096,125200,65.0,6305,4,3,6,6,0.0,3,3,3,3,3,5,528.0,1,0.0,480.0,1008.0,3,1,4,1096,0,0,1.0,0.0,1,0,3,1,3,5,7,1,2,1,1.0,352.0,3,3,3,0,0,0,0,0,0,0,0,6,11.737667737648136,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
527126030,1652,251000,41.0,5330,4,3,8,5,0.0,4,3,4,3,3,6,1196.0,1,0.0,298.0,1494.0,5,1,4,1652,0,0,1.0,0.0,2,0,2,1,5,6,7,0,0,2,2.0,499.0,3,3,3,96,48,0,0,0,0,0,0,8,12.43320821811392,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
